sbj	session	stimulation	list	picturenr	picture	distractor	condition	response	accuracy	errorType	logfile	rt
7	1	pMTG	2	134	Stift.png	Ziege	u	Stift	1	NA	logfiles-134-20180509152550	0.867249757045675
7	1	pMTG	2	135	Radierer.png	Radierer	t	Radierer	1	NA	logfiles-135-20180509152556	0.858346253229974
7	1	pMTG	2	136	Paprika.png	Paprika	t	Paprika	1	NA	logfiles-136-20180509152602	0.713907785336356
7	1	pMTG	2	137	Bagger.png	Schrank	u	Bagger	1	NA	logfiles-137-20180509152608	1.27135182278039
7	1	pMTG	2	138	Handy.png	Computer	r	Handy	1	NA	logfiles-138-20180509152614	0.840431992005842
7	1	pMTG	2	139	Teller.png	Loeffel	r	Teller	1	NA	logfiles-139-20180509152620	0.817828464719221
7	1	pMTG	2	140	Sofa.png	Sofa	t	Sofa	1	NA	logfiles-140-20180509152626	0.70438575430172
7	1	pMTG	2	141	Knie.png	Finger	r	Knie	1	NA	logfiles-141-20180509152633	0.880594472023043
7	1	pMTG	2	142	Laster.png	Laster	t	Laster	1	NA	logfiles-142-20180509152639	0.827341441627156
7	1	pMTG	2	143	Boot.png	Kirsche	u	Boot	1	NA	logfiles-143-20180509152645	0.794835164835164
7	1	pMTG	2	144	Flieger.png	Laster	r	Flieger	1	NA	logfiles-144-20180509152651	0.80861852433281
7	1	pMTG	2	145	Pilz.png	Zwiebel	r	Pilz	1	NA	logfiles-145-20180509152657	0.763331751305173
7	1	pMTG	2	146	Katze.png	Katze	t	Katze	1	NA	logfiles-146-20180509152703	0.722569916855631
7	1	pMTG	2	147	Bagger.png	Bagger	t	Bagger	1	NA	logfiles-147-20180509152709	0.886035116749402
7	1	pMTG	2	148	Locher.png	Radierer	r	Locher	1	NA	logfiles-148-20180509152715	1.29830687830687
7	1	pMTG	2	149	Handy.png	Handy	t	Handy	1	NA	logfiles-149-20180509152721	0.676694201490119
7	1	pMTG	2	150	Schuh.png	Pullover	r	Schuh	1	NA	logfiles-150-20180509152727	0.754358974358974
7	1	pMTG	2	151	Paprika.png	Bohne	r	Paprika	1	NA	logfiles-151-20180509152733	0.754136702299967
7	1	pMTG	2	152	Huette.png	Burg	r	Huette	1	NA	logfiles-152-20180509152739	0.799789734075448
7	1	pMTG	2	153	Flieger.png	Zwiebel	u	Flieger	1	NA	logfiles-153-20180509152745	0.726974714414067
7	1	pMTG	2	154	Erdbeere.png	Zitrone	r	Erdbeere	1	NA	logfiles-154-20180509152751	0.935799157758341
7	1	pMTG	2	155	Computer.png	Pullover	u	PC	1	Synonym	logfiles-155-20180509152757	0.895063293925984
7	1	pMTG	2	156	Nagel.png	Auge	u	Nagel	1	NA	logfiles-156-20180509152803	0.881667120181405
7	1	pMTG	2	157	Locher.png	Locher	t	Locher	1	NA	logfiles-157-20180509152809	0.804181405895691
7	1	pMTG	2	158	Handy.png	Loeffel	u	Handy	1	NA	logfiles-158-20180509152815	0.731568485550248
7	1	pMTG	2	159	Pullover.png	Tasse	u	Pullover	1	NA	logfiles-159-20180509152821	0.785780801209372
7	1	pMTG	2	160	Gitarre.png	Orgel	r	Gitarre	1	NA	logfiles-160-20180509152828	0.859267399267399
7	1	pMTG	2	161	Bohne.png	Pilz	r	Bohne	1	NA	logfiles-161-20180509152834	0.849107208774982
7	1	pMTG	2	162	Hammer.png	Nagel	r	Hammer	1	NA	logfiles-162-20180509152840	0.826485260770975
7	1	pMTG	2	163	Erdbeere.png	Flieger	u	Erdbeere	1	NA	logfiles-163-20180509152846	0.980757764223806
7	1	pMTG	2	164	Schuh.png	Karotte	u	Schuh	1	NA	logfiles-164-20180509152852	0.7
7	1	pMTG	2	165	Computer.png	Computer	t	P...Computer	0	2	logfiles-165-20180509152858	0.817520786092214
7	1	pMTG	2	166	Regal.png	Regal	t	Regal	1	NA	logfiles-166-20180509152904	0.767022501308215
7	1	pMTG	2	167	Radierer.png	Bohne	u	Radierer	1	NA	logfiles-167-20180509152910	0.872184429327286
7	1	pMTG	2	168	Auge.png	Fuss	r	Auge	1	NA	logfiles-168-20180509152916	0.876246193715581
7	1	pMTG	2	169	Schrank.png	Schrank	t	Schrank	1	NA	logfiles-169-20180509152922	0.713496873496873
7	1	pMTG	2	170	Gitarre.png	Gitarre	t	Gitarre	1	NA	logfiles-170-20180509152928	0.695691609977324
7	1	pMTG	2	171	Burg.png	Schule	r	Burg	1	NA	logfiles-171-20180509152934	1.25322751322751
7	1	pMTG	2	172	Tasse.png	Sieb	r	Tasse	1	NA	logfiles-172-20180509152940	0.786182285334919
7	1	pMTG	2	173	Zitrone.png	Zitrone	t	Zitrone	1	NA	logfiles-173-20180509152946	0.826747510598442
7	1	pMTG	2	174	Kirsche.png	Erdbeere	r	Kirsche	1	NA	logfiles-174-20180509152952	0.917460317460317
7	2	Vertex	1	1	Bein.png	Bein	t	Bein	1	NA	logfiles-001-20180516135355	0.848920286063143
7	2	Vertex	1	2	Sessel.png	Sessel	t	Sessel	1	NA	logfiles-002-20180516135401	0.609863945578231
7	2	Vertex	1	3	Bluse.png	Hose	r	Bluse	1	NA	logfiles-003-20180516135407	0.842285016570731
7	2	Vertex	1	4	Nase.png	Bohrer	u	Nase	1	NA	logfiles-004-20180516135413	0.76985260770975
7	2	Vertex	1	5	Wolf.png	Schlaeger	u	Wolf	1	NA	logfiles-005-20180516135419	2.52952884857646
7	2	Vertex	1	6	Schuessel.png	Fabrik	u	Schuessel	1	NA	logfiles-006-20180516135425	0.797291869128603
7	2	Vertex	1	7	Gabel.png	Pfanne	r	Gabel	1	NA	logfiles-007-20180516135431	0.767965267407776
7	2	Vertex	1	8	Zange.png	Zange	t	Zange	1	NA	logfiles-008-20180516135437	0.711829757544043
7	2	Vertex	1	9	Topf.png	Topf	t	Topf	1	NA	logfiles-009-20180516135443	0.683529411764705
7	2	Vertex	1	10	Erbse.png	Bluse	u	Erbse	1	NA	logfiles-010-20180516135449	1.24765340479626
7	2	Vertex	1	11	Gurke.png	Arm	u	Gurke	1	NA	logfiles-011-20180516135455	0.820859010270775
7	2	Vertex	1	12	Tomate.png	Erbse	r	Tomate	1	NA	logfiles-012-20180516135501	0.870104308390022
7	2	Vertex	1	13	Bluse.png	Bluse	t	Bluse	1	NA	logfiles-013-20180516135507	0.723323615160349
7	2	Vertex	1	14	Bett.png	Muehle	u	Bett	1	NA	logfiles-014-20180516135514	0.927439909297052
7	2	Vertex	1	15	Birne.png	Kiwi	r	Birne	1	NA	logfiles-015-20180516135520	1.36047680333394
7	2	Vertex	1	16	Kleid.png	Kleid	t	Kleid	1	NA	logfiles-016-20180516135526	0.723259390712806
7	2	Vertex	1	17	Messer.png	Delphin	u	Messer	1	NA	logfiles-017-20180516135532	0.877165532879818
7	2	Vertex	1	18	Kiwi.png	Trompete	u	Kiwi	1	NA	logfiles-018-20180516135538	0.797921390778533
7	2	Vertex	1	19	Pfanne.png	Bein	u	Pfanne	1	NA	logfiles-019-20180516135544	0.86493918779633
7	2	Vertex	1	20	Muehle.png	Muehle	t	Muehle	1	NA	logfiles-020-20180516135550	0.695306853924365
7	2	Vertex	1	21	Zug.png	Tomate	u	Zug	1	NA	logfiles-021-20180516135556	0.899378684807256
7	2	Vertex	1	22	Schlaeger.png	Kartoffel	u	Schlaeger	1	NA	logfiles-022-20180516135602	0.808866213151927
7	2	Vertex	1	23	Fernseher.png	Fernseher	t	Fernseher	1	NA	logfiles-023-20180516135608	0.665945165945166
7	2	Vertex	1	24	Ball.png	Schlaeger	r	Ball	1	NA	logfiles-024-20180516135614	1.07652809271856
7	2	Vertex	1	25	Hantel.png	Ball	r	Hantel	1	NA	logfiles-025-20180516135620	0.826848072562358
7	2	Vertex	1	26	Schraube.png	Schraube	t	Schraube	1	NA	logfiles-026-20180516135626	0.649129967776584
7	2	Vertex	1	27	Trommel.png	Trommel	t	Trommel	1	NA	logfiles-027-20180516135632	0.814638447971781
7	2	Vertex	1	28	Trompete.png	Bus	u	Trompete	1	NA	logfiles-028-20180516135638	0.797521675336801
7	2	Vertex	1	29	Zug.png	Zug	t	Zug	1	NA	logfiles-029-20180516135644	0.6484410430839
7	2	Vertex	1	30	Bus.png	Roller	r	Bus	1	NA	logfiles-030-20180516135650	0.77437641723356
7	2	Vertex	1	31	Fernseher.png	Telefon	r	Fernseher	1	NA	logfiles-031-20180516135656	0.820045351473923
7	2	Vertex	1	32	Bluse.png	Schraube	u	Bluse	1	NA	logfiles-032-20180516135702	0.820705142271962
7	2	Vertex	1	33	Schaf.png	Hantel	u	Schaf	1	NA	logfiles-033-20180516135709	0.792185374149659
7	2	Vertex	1	34	Hantel.png	Schuessel	u	Hantel	1	NA	logfiles-034-20180516135715	0.735002267573696
7	2	Vertex	1	35	Ohr.png	Ohr	t	Ohr	1	NA	logfiles-035-20180516135721	0.786314652845265
7	2	Vertex	1	36	Schuessel.png	Schuessel	t	Schuessel	1	NA	logfiles-036-20180516135727	0.6378231292517
7	2	Vertex	1	37	Arm.png	Zug	u	Arm	1	NA	logfiles-037-20180516135733	1.09388482965202
7	2	Vertex	1	38	Trompete.png	Harfe	r	Trompete	1	NA	logfiles-038-20180516135739	0.791641723356009
7	2	Vertex	1	39	Tomate.png	Tomate	t	Tomate	1	NA	logfiles-039-20180516135745	0.620773134650685
7	2	Vertex	1	40	Fahrrad.png	Fahrrad	t	Fahrrad	1	NA	logfiles-040-20180516135751	0.632356532356532
7	2	Vertex	1	41	Birne.png	Birne	t	Birne	1	NA	logfiles-041-20180516135757	0.693889919604205
7	2	Vertex	1	42	Schraube.png	Zange	r	Schraube	1	NA	logfiles-042-20180516135803	0.9571858216971
7	2	Vertex	1	43	Gurke.png	Kartoffel	r	Gurke	1	NA	logfiles-043-20180516135809	0.882692743764172
7	2	Vertex	1	44	Bett.png	Tisch	r	Bett	1	NA	logfiles-044-20180516135815	0.842901031380294
7	2	Vertex	1	45	Muehle.png	Fahrrad	u	Muehle	1	NA	logfiles-045-20180516135821	0.791133786848072
7	2	Vertex	1	46	Arm.png	Arm	t	Arm	1	NA	logfiles-046-20180516135827	0.797233560090703
7	2	Vertex	1	47	Gabel.png	Nase	u	Gabel	1	NA	logfiles-047-20180516135833	0.780783007080383
7	2	Vertex	1	48	Mund.png	Mund	t	Mund	1	NA	logfiles-048-20180516135839	1.10552154195011
7	2	Vertex	1	49	Pfanne.png	Schuessel	r	Pfanne	1	NA	logfiles-049-20180516135845	0.899890201694713
7	2	Vertex	1	50	Bohrer.png	Bohrer	t	Bohrer	1	NA	logfiles-050-20180516135851	0.717949465500486
7	2	Vertex	1	51	Birne.png	Floete	u	Birne	1	NA	logfiles-051-20180516135857	0.792314259036948
7	2	Vertex	1	52	Hirsch.png	Sessel	u	Hirsch	1	NA	logfiles-052-20180516135903	1.72645934564301
7	2	Vertex	1	53	Sessel.png	Bett	r	Sessel	1	NA	logfiles-053-20180516135909	0.751461325270849
7	2	Vertex	1	54	Wolf.png	Wolf	t	Wolf	1	NA	logfiles-054-20180516135916	1.28237571951857
7	2	Vertex	1	55	Stuhl.png	Messer	u	Stuhl	1	NA	logfiles-055-20180516135922	1.07078031212485
7	2	Vertex	1	56	Schlaeger.png	Hantel	r	Schlaeger	1	NA	logfiles-056-20180516135928	0.763261526832955
7	2	Vertex	1	57	Kommode.png	Sessel	r	Kommode	1	NA	logfiles-057-20180516135934	0.848662131519274
7	2	Vertex	1	58	Trommel.png	Klavier	r	Trommel	1	NA	logfiles-058-20180516135940	1.00823582766439
7	2	Vertex	1	59	Nase.png	Nase	t	Nase	1	NA	logfiles-059-20180516135946	0.888398661051722
7	2	Vertex	1	60	Heft.png	Spitzer	r	Heft	1	NA	logfiles-060-20180516135952	1.36746237889095
7	2	Vertex	1	61	Schaf.png	Schaf	t	Schaf	1	NA	logfiles-061-20180516135958	1.27145376669186
7	2	Vertex	1	62	Hirsch.png	Hirsch	t	Hirsch	1	NA	logfiles-062-20180516140004	0.712497395354538
7	2	Vertex	1	63	Kirche.png	Kirche	t	Kirche	1	NA	logfiles-063-20180516140010	0.78599395313681
7	2	Vertex	1	64	Bohrer.png	Schraube	r	Bohrer	1	NA	logfiles-064-20180516140016	0.865766115970197
7	2	Vertex	1	65	Schlaeger.png	Schlaeger	t	Schlaeger	1	NA	logfiles-065-20180516140022	0.740053854875283
7	2	Vertex	1	66	Hose.png	Kleid	r	Hose	1	NA	logfiles-066-20180516140028	1.02610211900852
7	2	Vertex	1	67	Floete.png	Floete	t	Floete	1	NA	logfiles-067-20180516140034	0.705451724549469
7	2	Vertex	1	68	Delphin.png	Hirsch	r	Delphin	1	NA	logfiles-068-20180516140040	0.929008663294377
7	2	Vertex	1	69	Schaf.png	Wolf	r	Schaf	1	NA	logfiles-069-20180516140046	0.723376623376623
7	2	Vertex	1	70	Harfe.png	Harfe	t	Harfe	1	NA	logfiles-070-20180516140052	0.632834467120181
7	2	Vertex	1	71	Hirsch.png	Kaninchen	r	Hirsch	1	NA	logfiles-071-20180516140058	1.04262771775376
7	2	Vertex	1	72	Muehle.png	Kirche	r	Muehle	1	NA	logfiles-072-20180516140105	0.791725417439703
7	2	Vertex	1	73	Kommode.png	Kommode	t	Kommode	1	NA	logfiles-073-20180516140111	0.763407407407407
7	2	Vertex	1	74	Schraube.png	Brokkoli	u	Schraube	1	NA	logfiles-074-20180516140117	0.780604686318972
7	2	Vertex	1	75	Ball.png	Klavier	u	Ball	1	NA	logfiles-075-20180516140123	0.83261396512628
7	2	Vertex	1	76	Hose.png	Hose	t	Hose	1	NA	logfiles-076-20180516140129	0.768658271819366
7	2	Vertex	1	77	Trommel.png	Auto	u	Trommel	1	NA	logfiles-077-20180516140135	0.797363699102829
7	2	Vertex	1	78	Delphin.png	Telefon	u	Delphin	1	NA	logfiles-078-20180516140141	0.727596371882086
7	2	Vertex	1	79	Zug.png	Bus	r	Zug	1	NA	logfiles-079-20180516140147	1.03127135298563
