Subject	Age	Gender	Scolarity	Handedness	Session	Stimulus_Type	Ita_Word	Eng_Word	Accuracy	RTs
1	22	male	16	right	1	Pseudoword	MALASSARIE		1	691
1	22	male	16	right	1	Pseudoword	NUAGGO		1	619
1	22	male	16	right	1	Word	STRADA	street	1	599
1	22	male	16	right	1	Word	ERRORE	mistake	1	1232
1	22	male	16	right	1	Pseudoword	VESUMO		1	635
1	22	male	16	right	1	Pseudoword	RAPENTI		1	724
1	22	male	16	right	1	Word	SORPRESA	treat	1	643
1	22	male	16	right	1	Word	LETAME	manure	1	843
1	22	male	16	right	1	Pseudoword	ECIMO		1	599
1	22	male	16	right	1	Pseudoword	LOGA		1	631
1	22	male	16	right	1	Word	DISGUSTATO	disgusted	1	934
1	22	male	16	right	1	Pseudoword	ISATALANTI		1	662
1	22	male	16	right	1	Pseudoword	SASTA		0	1913
1	22	male	16	right	1	Pseudoword	DAPONTRINO		1	842
1	22	male	16	right	1	Word	CROCIFIGGERE	crucify	1	757
1	22	male	16	right	1	Pseudoword	SUBASO		1	682
1	22	male	16	right	1	Word	TROFEO	trophy	1	694
1	22	male	16	right	1	Word	BARILE	barrel	1	911
1	22	male	16	right	1	Word	PALETTA	dustpan	1	962
1	22	male	16	right	1	Pseudoword	CONTURLE		1	988
1	22	male	16	right	1	Word	CAPPOTTO	coat	1	662
1	22	male	16	right	1	Word	MERCATO	market	1	657
1	22	male	16	right	1	Word	ARRABBIATO	angry	1	686
1	22	male	16	right	1	Word	GODIMENTO	enjoyment	1	607
1	22	male	16	right	1	Pseudoword	MOMNOTURA		1	1230
1	22	male	16	right	1	Pseudoword	PAVE		1	955
1	22	male	16	right	1	Pseudoword	TISCATINA		1	734
1	22	male	16	right	1	Word	LUCE	daylight	1	622
1	22	male	16	right	1	Word	FULMINE	lightning	1	776
1	22	male	16	right	1	Pseudoword	CEVOTURA		1	1463
1	22	male	16	right	1	Pseudoword	APALO		1	765
1	22	male	16	right	1	Word	NAVE	ship	1	679
1	22	male	16	right	1	Word	FANALE	headlight	1	1133
1	22	male	16	right	1	Pseudoword	BLITTI		1	638
1	22	male	16	right	1	Word	BUONO	good	1	608
1	22	male	16	right	1	Pseudoword	UMARSO		1	654
1	22	male	16	right	1	Pseudoword	TUVANE		1	622
1	22	male	16	right	1	Pseudoword	DRU		1	596
1	22	male	16	right	1	Pseudoword	ODAI		1	761
1	22	male	16	right	1	Word	DIVERTIMENTO	fun	1	656
1	22	male	16	right	1	Word	CERVELLO	brain	1	651
1	22	male	16	right	1	Word	GENERE	gender	1	539
1	22	male	16	right	1	Word	RAPINATORE	robber	1	577
1	22	male	16	right	1	Pseudoword	ELECEDIA		1	931
1	22	male	16	right	1	Pseudoword	LASCUOSO		1	734
1	22	male	16	right	1	Pseudoword	BODITO		1	771
1	22	male	16	right	1	Pseudoword	GODILLE		1	828
1	22	male	16	right	1	Word	DIVANO	sofa	1	575
1	22	male	16	right	1	Word	VICOLO	alley	1	1015
1	22	male	16	right	1	Word	VERITÀ	truth	1	888
1	22	male	16	right	1	Pseudoword	CATITI		1	888
1	22	male	16	right	1	Pseudoword	MORDIONE		1	799
1	22	male	16	right	1	Word	INDUSTRIA	industry	1	850
1	22	male	16	right	1	Pseudoword	DEBBIUNTI		1	653
1	22	male	16	right	1	Word	T-SHIRT	t-shirt	1	756
1	22	male	16	right	1	Pseudoword	SORSERLO		1	656
1	22	male	16	right	1	Word	KETCHUP	ketchup	0	756
1	22	male	16	right	1	Pseudoword	FESCHI		1	601
1	22	male	16	right	1	Word	CITTÀ	city	1	639
1	22	male	16	right	1	Pseudoword	TALLAME		1	1689
1	22	male	16	right	1	Word	TRAMONTO	sunset	1	660
1	22	male	16	right	1	Pseudoword	MOSTOTORE		0	669
1	22	male	16	right	1	Word	INFORNARE	bake	0	739
1	22	male	16	right	1	Word	DIPLOMA	diploma	1	643
1	22	male	16	right	1	Pseudoword	FASTERI		1	1539
1	22	male	16	right	1	Word	PRIMAVERA	spring	1	733
1	22	male	16	right	1	Pseudoword	DOCCERE		1	885
1	22	male	16	right	1	Word	MEDICINA	medicine	1	582
1	22	male	16	right	1	Word	INSICURO	insecure	1	553
1	22	male	16	right	1	Word	AMICHEVOLE	friendly	1	559
1	22	male	16	right	1	Pseudoword	CITTANAIO		1	967
1	22	male	16	right	1	Pseudoword	PERDATO		1	970
1	22	male	16	right	1	Word	OPUSCOLO	pamphlet	1	816
1	22	male	16	right	1	Word	ROTTO	broken	1	779
1	22	male	16	right	1	Word	BORDO	board	1	763
1	22	male	16	right	1	Word	SLEALE	disloyal	1	1900
1	22	male	16	right	1	Word	FRAGRANZA	fragrance	1	1148
1	22	male	16	right	1	Pseudoword	NINGANNO		1	891
1	22	male	16	right	1	Word	DISPERATO	despairing	1	729
1	22	male	16	right	1	Pseudoword	CESENTA		1	660
1	22	male	16	right	1	Word	EVENTO	event	1	690
1	22	male	16	right	1	Pseudoword	RITTIERLI		1	924
1	22	male	16	right	1	Pseudoword	SPECURTI		1	834
1	22	male	16	right	1	Word	AMATO	loved	1	641
1	22	male	16	right	1	Pseudoword	ACLECCETTICA		1	731
1	22	male	16	right	1	Pseudoword	STRAMOGENTO		1	838
1	22	male	16	right	1	Word	PIOGGIA	rain	1	1197
1	22	male	16	right	1	Pseudoword	MACANONI		1	817
1	22	male	16	right	1	Pseudoword	PESGAREMMO		1	715
1	22	male	16	right	1	Pseudoword	MOSE		1	665
1	22	male	16	right	1	Word	BLATTA	cockroach	1	963
1	22	male	16	right	1	Pseudoword	PRUVUDANTO		1	1053
1	22	male	16	right	1	Pseudoword	GONENA		1	568
1	22	male	16	right	1	Pseudoword	NISUNA		1	623
1	22	male	16	right	1	Word	GIOCO	game	1	710
1	22	male	16	right	1	Word	SCUSA	excuse	1	1045
1	22	male	16	right	1	Word	TAGLIERE	chopping_board	1	1123
1	22	male	16	right	1	Pseudoword	STASISA		1	666
1	22	male	16	right	1	Pseudoword	CERBATO		1	984
1	22	male	16	right	1	Word	RICATTO	blackmail	1	986
1	22	male	16	right	1	Pseudoword	ROSTRA		0	1185
1	22	male	16	right	1	Word	TOPO	mouse	1	660
1	22	male	16	right	1	Pseudoword	VANEUNDRATA		1	850
1	22	male	16	right	1	Pseudoword	SEFRUME		1	824
1	22	male	16	right	1	Pseudoword	ACALLI		1	739
1	22	male	16	right	1	Word	ADULTO	adult	1	610
1	22	male	16	right	1	Pseudoword	TEDIRE		1	1054
1	22	male	16	right	1	Pseudoword	RALTITO		1	951
1	22	male	16	right	1	Word	CANE	dog	1	591
1	22	male	16	right	1	Pseudoword	BABDONINA		1	621
1	22	male	16	right	1	Pseudoword	FIVECI		1	791
1	22	male	16	right	1	Pseudoword	SBRINDIRE		1	708
1	22	male	16	right	1	Pseudoword	LUMMISTA		1	1043
1	22	male	16	right	1	Pseudoword	IMPEMBECANO		1	742
1	22	male	16	right	1	Word	IMMAGINARE	imagine	1	883
1	22	male	16	right	1	Word	INNAMORATO	valentine	1	788
1	22	male	16	right	1	Word	FARFALLA	butterfly	1	754
1	22	male	16	right	1	Pseudoword	FALOI		1	556
1	22	male	16	right	1	Word	PIETÀ	pity	1	497
1	22	male	16	right	1	Pseudoword	BOSA		1	566
1	22	male	16	right	1	Pseudoword	CAUNTIVA		1	604
1	22	male	16	right	1	Word	GIARDINO	garden	1	666
1	22	male	16	right	1	Pseudoword	CIRGITIMOA		1	720
1	22	male	16	right	1	Word	CRISI	crisis	1	594
1	22	male	16	right	1	Pseudoword	DESTONE		1	672
1	22	male	16	right	1	Pseudoword	RARETTI		1	641
1	22	male	16	right	1	Pseudoword	CASCLUA		1	592
1	22	male	16	right	1	Pseudoword	GOTASO		1	587
1	22	male	16	right	1	Word	SIMPATICO	nice	1	593
1	22	male	16	right	1	Pseudoword	SCURANTI		1	1000
1	22	male	16	right	1	Pseudoword	SOSSO		1	654
1	22	male	16	right	1	Word	EVIDENTE	plain	1	577
1	22	male	16	right	1	Pseudoword	BURI		1	657
1	22	male	16	right	1	Pseudoword	OLLALIATI		1	542
1	22	male	16	right	1	Pseudoword	REPCEPRO		1	601
1	22	male	16	right	1	Pseudoword	BIARPENTI		1	584
1	22	male	16	right	1	Pseudoword	REVE		1	616
1	22	male	16	right	1	Word	RICONOSCENTE	thankful	1	728
1	22	male	16	right	1	Word	NOTIZIE	news	1	531
1	22	male	16	right	1	Word	GROSSOLANO	coarse	1	615
1	22	male	16	right	1	Pseudoword	BIBINECAMO		1	627
1	22	male	16	right	1	Pseudoword	ALO		0	671
1	22	male	16	right	1	Word	URLO	scream	1	699
1	22	male	16	right	1	Word	CAREZZA	caress	1	652
1	22	male	16	right	1	Word	BANDIERA	flag	1	550
1	22	male	16	right	1	Word	GENTE	people	1	443
1	22	male	16	right	1	Word	DISTRUZIONE	destruction	1	555
1	22	male	16	right	1	Pseudoword	VOSMAGIA		1	572
1	22	male	16	right	1	Word	TERRORISTA	terrorist	1	668
1	22	male	16	right	1	Pseudoword	ASCENTOLA		1	972
1	22	male	16	right	1	Pseudoword	TISBITRICE		1	603
1	22	male	16	right	1	Pseudoword	CAFRI		1	632
1	22	male	16	right	1	Word	LOTTA	fight	0	594
1	22	male	16	right	1	Word	INTRUSO	intruder	1	696
1	22	male	16	right	1	Word	CALCIARE	kick	1	636
1	22	male	16	right	1	Pseudoword	STASPIRCI		1	734
1	22	male	16	right	1	Pseudoword	PILGHE		1	666
1	22	male	16	right	1	Word	MAL_DI_DENTI	toothache	1	762
1	22	male	16	right	1	Word	ANGELO	angel	1	705
1	22	male	16	right	1	Pseudoword	ISCANATO		1	785
1	22	male	16	right	1	Word	LENIRE	soothe	1	898
1	22	male	16	right	1	Word	MEMORIA	memory	1	517
1	22	male	16	right	1	Word	SOLEGGIATO	sunlight	1	774
1	22	male	16	right	1	Word	MUCCA	cow	1	505
1	22	male	16	right	1	Word	CANDELABRO	candelabrum	1	711
1	22	male	16	right	1	Word	ABBANDONATO	derelict	1	525
1	22	male	16	right	1	Pseudoword	DIVIRNO		1	689
1	22	male	16	right	1	Pseudoword	TACRELOMIVO		1	662
1	22	male	16	right	1	Pseudoword	TELIRTA		1	578
1	22	male	16	right	1	Pseudoword	MODORE		1	705
1	22	male	16	right	1	Word	ATTRAENTE	handsome	1	611
1	22	male	16	right	1	Pseudoword	MEAMA		1	677
1	22	male	16	right	1	Pseudoword	LELI		1	679
1	22	male	16	right	1	Pseudoword	BESSENI		1	628
1	22	male	16	right	1	Pseudoword	RIRRUDEVA		1	747
1	22	male	16	right	1	Word	GIOIA	joy	1	703
1	22	male	16	right	1	Pseudoword	CALSEO		1	489
1	22	male	16	right	1	Pseudoword	PARVINA		1	595
1	22	male	16	right	1	Word	LETTERA	letter	1	742
1	22	male	16	right	1	Word	MORBOSO	morbid	1	555
1	22	male	16	right	1	Pseudoword	SIPPENI		1	824
1	22	male	16	right	1	Word	ARMA	weapon	1	572
1	22	male	16	right	1	Word	SNOB	snob	1	787
1	22	male	16	right	1	Word	CARINO	cute	1	601
1	22	male	16	right	1	Word	NARCOTICO	narcotic	1	607
1	22	male	16	right	1	Word	ELEFANTE	elephant	1	522
1	22	male	16	right	1	Word	COLPEVOLE	guilty	1	513
1	22	male	16	right	1	Word	BACIO	kiss	1	503
1	22	male	16	right	1	Word	RIGIDO	rigid	1	519
1	22	male	16	right	1	Pseudoword	TAGLO		1	737
1	22	male	16	right	1	Pseudoword	PREGALLO		1	773
1	22	male	16	right	1	Pseudoword	LISBERIA		1	566
1	22	male	16	right	1	Word	MADRE	mother	1	739
1	22	male	16	right	1	Pseudoword	PAGODITIVO		1	846
1	22	male	16	right	1	Pseudoword	BEDANO		1	651
1	22	male	16	right	1	Word	HANDICAP	handicap	1	748
1	22	male	16	right	1	Word	SERENO	untroubled	1	728
1	22	male	16	right	1	Pseudoword	BATLE		1	621
1	22	male	16	right	1	Word	UTILE	useful	1	735
1	22	male	16	right	1	Pseudoword	PARREMPLETTO		1	802
1	22	male	16	right	1	Pseudoword	TORCECA		1	580
1	22	male	16	right	1	Pseudoword	RELALO		1	886
1	22	male	16	right	1	Word	PALUDE	swamp	1	805
1	22	male	16	right	1	Pseudoword	RERNI		1	727
1	22	male	16	right	1	Pseudoword	GULSA		1	681
1	22	male	16	right	1	Word	ACCORDO	agreement	1	663
1	22	male	16	right	1	Pseudoword	MONSATEMI		1	1006
1	22	male	16	right	1	Pseudoword	ILAFEURTA		1	691
1	22	male	16	right	1	Word	SPRAY	spray	1	756
1	22	male	16	right	1	Pseudoword	ROLZO		1	766
1	22	male	16	right	1	Pseudoword	SMISTUDARE		1	826
1	22	male	16	right	1	Word	KILLER	killer	1	544
1	22	male	16	right	1	Word	SCOLORINA	ink_remover	1	891
1	22	male	16	right	1	Word	BIONDO	blond	1	530
1	22	male	16	right	1	Pseudoword	SMENDRANEVE		1	693
1	22	male	16	right	1	Word	RUVIDO	rough	1	778
1	22	male	16	right	1	Word	FIUME	river	1	551
1	22	male	16	right	1	Pseudoword	DIMMADINASMO		1	725
1	22	male	16	right	1	Pseudoword	TACCIONALE		1	935
1	22	male	16	right	1	Pseudoword	TALODILANO		1	760
1	22	male	16	right	1	Word	MONTAGNE_RUSSE	rollercoaster	1	703
1	22	male	16	right	1	Pseudoword	DUEGANARI		1	659
1	22	male	16	right	1	Word	ECCITATO	aroused	1	608
1	22	male	16	right	1	Word	CUORE	heart	1	507
1	22	male	16	right	1	Word	ARROGANTE	arrogant	1	498
1	22	male	16	right	1	Word	SCHIUMA	foam	1	495
1	22	male	16	right	1	Word	PUNTURA	prick	1	640
1	22	male	16	right	1	Pseudoword	RETOVERI		1	1002
1	22	male	16	right	1	Pseudoword	STEPI		1	777
1	22	male	16	right	1	Word	PIZZA	pizza	1	542
1	22	male	16	right	1	Word	PERSPICACIA	wit	1	1002
1	22	male	16	right	1	Pseudoword	DUNDIA		1	590
1	22	male	16	right	1	Pseudoword	BEVATA		0	550
1	22	male	16	right	1	Pseudoword	CETILE		1	754
1	22	male	16	right	1	Word	PINO	pine	1	530
1	22	male	16	right	1	Pseudoword	COMPAE		1	601
1	22	male	16	right	1	Pseudoword	SOTTACO		1	607
1	22	male	16	right	1	Pseudoword	TIRLITUOLO		1	803
1	22	male	16	right	1	Pseudoword	ITRE		1	696
1	22	male	16	right	1	Pseudoword	GONTO		1	597
1	22	male	16	right	1	Pseudoword	GITTO		1	718
1	22	male	16	right	1	Word	GRASSO	fat	1	758
1	22	male	16	right	1	Word	PUGILE	boxer	1	984
1	22	male	16	right	1	Pseudoword	TEPRE		1	658
1	22	male	16	right	1	Pseudoword	FORLI		1	1025
1	22	male	16	right	1	Pseudoword	DENVIAMO		1	588
1	22	male	16	right	1	Pseudoword	SBRACCHI		1	602
1	22	male	16	right	1	Pseudoword	PRELARSI		1	642
1	22	male	16	right	1	Pseudoword	CILLIVANATO		1	489
1	22	male	16	right	1	Word	PROBLEMA	trouble	0	889
1	22	male	16	right	1	Word	TRIONFO	triumph	0	826
1	22	male	16	right	1	Pseudoword	RIPPANE		1	1060
1	22	male	16	right	1	Pseudoword	DOVAVA		1	790
1	22	male	16	right	1	Word	FREDDO	cold	1	583
1	22	male	16	right	1	Word	QUALITÀ	quality	1	632
1	22	male	16	right	1	Word	PATRIOTA	patriot	1	644
1	22	male	16	right	1	Word	LENTO	slow	1	631
1	22	male	16	right	1	Word	BICCHIERE	glass	1	546
1	22	male	16	right	1	Word	MAGLIA	sweater	1	461
1	22	male	16	right	1	Word	TRANQUILLO	leisurely	1	463
1	22	male	16	right	1	Pseudoword	VRATTA		1	773
1	22	male	16	right	1	Word	LEGGENDA	legend	1	582
1	22	male	16	right	1	Word	DIAVOLO	devil	1	505
1	22	male	16	right	1	Word	FERITA	injury	1	487
1	22	male	16	right	1	Pseudoword	OTTOCELO		1	686
1	22	male	16	right	1	Pseudoword	DAGUTIGILE		1	570
1	22	male	16	right	1	Pseudoword	DOBBIATO		1	861
1	22	male	16	right	1	Word	CRIMINE	crime	1	753
1	22	male	16	right	1	Word	MORALE	moral	1	665
1	22	male	16	right	1	Word	IMPAURITO	afraid	1	596
1	22	male	16	right	1	Word	RIFIUTO	trash	1	692
1	22	male	16	right	1	Pseudoword	RIGRI		1	686
1	22	male	16	right	1	Pseudoword	TENSILOIO		1	698
1	22	male	16	right	1	Word	SCOOTER	scooter	1	729
1	22	male	16	right	1	Pseudoword	MASAGGIO		1	1311
1	22	male	16	right	1	Pseudoword	SCANCI		1	906
1	22	male	16	right	1	Pseudoword	RELENE		1	572
1	22	male	16	right	1	Word	PENE	penis	1	776
1	22	male	16	right	1	Word	CUCINA	cuisine	1	566
1	22	male	16	right	1	Pseudoword	TUPPO		1	630
1	22	male	16	right	1	Word	POSTA	mail	1	618
1	22	male	16	right	1	Pseudoword	FOLSO		1	655
1	22	male	16	right	1	Pseudoword	ANFATO		1	663
1	22	male	16	right	1	Pseudoword	TROGANERIO		1	619
1	22	male	16	right	1	Pseudoword	DUNFONOSO		1	601
1	22	male	16	right	1	Word	COMODINO	bedside_table	1	661
1	22	male	16	right	1	Word	CENTROTAVOLA	centerpiece	1	1210
1	22	male	16	right	1	Pseudoword	CASSANO		1	1471
1	22	male	16	right	1	Pseudoword	BUSCAIRE		1	982
1	22	male	16	right	1	Pseudoword	TRULANTI		1	749
1	22	male	16	right	1	Word	AGO	needle	1	718
1	22	male	16	right	1	Word	METODO	method	1	816
1	22	male	16	right	1	Pseudoword	AVVAGGUARI		1	670
1	22	male	16	right	1	Word	URAGANO	hurricane	0	835
1	22	male	16	right	1	Pseudoword	AMOFRIME		1	694
1	22	male	16	right	1	Pseudoword	TOLCANTO		1	610
1	22	male	16	right	1	Pseudoword	ETOVANTE		1	912
1	22	male	16	right	1	Word	STUPRO	rape	1	970
1	22	male	16	right	1	Word	SOPRAFFATTO	overwhelmed	1	1289
1	22	male	16	right	1	Pseudoword	SMENGO		1	632
1	22	male	16	right	1	Pseudoword	SIFI		1	562
1	22	male	16	right	1	Word	COLPIRE	hit	1	557
1	22	male	16	right	1	Word	ABITANTE	inhabitant	1	608
1	22	male	16	right	1	Pseudoword	PRILLI		1	572
1	22	male	16	right	1	Word	FUCILE	shotgun	1	594
1	22	male	16	right	1	Pseudoword	TASANDETIVO		1	794
1	22	male	16	right	1	Pseudoword	OLETIBRIVO		1	744
1	22	male	16	right	1	Pseudoword	DEUBENDO		1	697
1	22	male	16	right	1	Word	VELENO	poison	1	974
1	22	male	16	right	1	Pseudoword	PISME		1	724
1	22	male	16	right	1	Pseudoword	BAZZENE		1	606
1	22	male	16	right	1	Pseudoword	ABOLETTI		1	716
1	22	male	16	right	1	Pseudoword	ALERO		1	645
1	22	male	16	right	1	Pseudoword	TAMINTIANO		1	708
1	22	male	16	right	1	Word	NASO	nose	1	752
1	22	male	16	right	1	Word	TRISTE	sad	1	887
1	22	male	16	right	1	Pseudoword	SCARDI		1	760
1	22	male	16	right	1	Pseudoword	SCIDOTO		1	803
1	22	male	16	right	1	Pseudoword	CONASCE		1	844
1	22	male	16	right	1	Pseudoword	CITTO		1	614
1	22	male	16	right	1	Word	IMMATURO	immature	1	714
1	22	male	16	right	1	Word	ARCOBALENO	rainbow	1	897
1	22	male	16	right	1	Word	CASINÒ	casino	1	893
1	22	male	16	right	1	Pseudoword	SMUDO		1	845
1	22	male	16	right	1	Word	BELLEZZA	beauty	1	638
1	22	male	16	right	1	Pseudoword	SADAMMO		1	625
1	22	male	16	right	1	Pseudoword	OMOMBOLI		1	803
1	22	male	16	right	1	Pseudoword	ERFUNARE		1	651
1	22	male	16	right	1	Word	GIARRETTIERA	garter	0	746
1	22	male	16	right	1	Word	LIBERTÀ	freedom	1	589
1	22	male	16	right	1	Word	GERME	germs	1	696
1	22	male	16	right	1	Word	ACCETTAZIONE	acceptance	1	903
1	22	male	16	right	1	Word	NATURA	nature	1	555
1	22	male	16	right	1	Pseudoword	PEVURENDI		1	704
1	22	male	16	right	1	Word	SPERANZOSO	hopeful	1	904
1	22	male	16	right	1	Pseudoword	ELATTO		1	646
1	22	male	16	right	1	Word	CUSCINO	pillow	1	677
1	22	male	16	right	1	Pseudoword	STRICCURO		1	719
1	22	male	16	right	1	Word	VIGLIACCO	louse	1	629
1	22	male	16	right	1	Pseudoword	VADILOLLA		1	813
1	22	male	16	right	1	Pseudoword	SAVERE		1	753
1	22	male	16	right	1	Word	SOCIEVOLE	social	1	620
1	22	male	16	right	1	Pseudoword	TAVI		1	605
1	22	male	16	right	1	Word	LUSSURIA	lust	0	611
1	22	male	16	right	1	Pseudoword	TINESI		1	585
1	22	male	16	right	1	Pseudoword	MEPILATO		1	630
1	22	male	16	right	1	Word	ABITO	dress	1	569
1	22	male	16	right	1	Word	SPAZZATURA	garbage	1	609
1	22	male	16	right	1	Pseudoword	FEPPURE		1	724
1	22	male	16	right	1	Pseudoword	DERNE		1	559
1	22	male	16	right	1	Word	COMÒ	dresser	1	562
1	22	male	16	right	1	Word	POTENTE	powerful	1	558
1	22	male	16	right	1	Pseudoword	CONCLOTI		1	641
1	22	male	16	right	1	Pseudoword	TARLAGLI		1	892
1	22	male	16	right	1	Word	ATLETICA	athletics	1	1061
1	22	male	16	right	1	Word	RIDICOLO	ridicule	1	594
1	22	male	16	right	1	Pseudoword	ARCACA		1	987
1	22	male	16	right	1	Word	TUFFATORE	diver	1	580
1	22	male	16	right	1	Pseudoword	EMIBATTI		1	856
1	22	male	16	right	1	Word	TENDA	curtains	1	646
1	22	male	16	right	1	Word	VALANGA	avalanche	1	694
1	22	male	16	right	1	Pseudoword	BEZZONI		1	591
1	22	male	16	right	1	Pseudoword	FRUTTIOSO		1	1242
1	22	male	16	right	1	Word	OPPRESSO	burdened	1	869
1	22	male	16	right	1	Pseudoword	OTTINATENE		1	954
1	22	male	16	right	1	Pseudoword	SVIENICAROE		1	811
1	22	male	16	right	1	Pseudoword	GACAVO		1	889
1	22	male	16	right	1	Word	SPORCIZIA	filth	1	701
1	22	male	16	right	1	Word	RISPOSTA	answer	1	583
1	22	male	16	right	1	Word	CONTENUTO	contents	1	503
1	22	male	16	right	1	Word	FARO	lighthouse	1	626
1	22	male	16	right	1	Pseudoword	BISMESTICO		1	927
1	22	male	16	right	1	Pseudoword	SCAPPE		1	887
1	22	male	16	right	1	Pseudoword	DANGA		1	812
1	22	male	16	right	1	Pseudoword	CALLARE		1	1030
1	22	male	16	right	1	Word	BASTONE	cane	1	763
1	22	male	16	right	1	Word	PIDOCCHI	lice	1	761
1	22	male	16	right	1	Word	AFFETTO	affection	1	717
1	22	male	16	right	1	Word	CAOS	chaos	1	622
1	22	male	16	right	1	Pseudoword	PITANTA		1	677
1	22	male	16	right	1	Pseudoword	ULZAO		1	716
1	22	male	16	right	1	Pseudoword	SGRATOLDILENTI		1	863
1	22	male	16	right	1	Pseudoword	DEGRISCE		1	633
1	22	male	16	right	1	Word	OSTILE	hostile	0	569
1	22	male	16	right	1	Pseudoword	SGREGAI		1	653
1	22	male	16	right	1	Pseudoword	TISCICALE		1	937
1	22	male	16	right	1	Word	PIZZICOTTO	pinch	1	909
1	22	male	16	right	1	Pseudoword	VAPPUTI		1	731
1	22	male	16	right	1	Pseudoword	RIMPATARE		1	1274
1	22	male	16	right	1	Word	PROTETTO	protected	1	921
1	22	male	16	right	1	Pseudoword	MONNO		1	626
1	22	male	16	right	1	Word	AUTUNNO	autumn	1	709
1	22	male	16	right	1	Pseudoword	FARILOMMO		1	683
1	22	male	16	right	1	Word	AGGRESSIONE	assault	1	623
1	22	male	16	right	1	Pseudoword	MORGO		1	777
1	22	male	16	right	1	Pseudoword	TIRMESTI		1	757
1	22	male	16	right	1	Word	MANICHINO	dummy	1	1020
1	22	male	16	right	1	Pseudoword	RIDRA		1	1275
1	22	male	16	right	1	Pseudoword	EMISO		1	681
1	22	male	16	right	1	Word	DELUDERE	disappoint	1	568
1	22	male	16	right	1	Pseudoword	OLOI		1	579
1	22	male	16	right	1	Pseudoword	NACCONI		1	600
1	22	male	16	right	1	Pseudoword	MIMETTA		1	568
1	22	male	16	right	1	Word	ATTIVARE	activate	0	676
1	22	male	16	right	1	Pseudoword	SFAMPIRSI		1	763
1	22	male	16	right	1	Word	AUTOMOBILE	car	1	605
1	22	male	16	right	1	Pseudoword	DOLLASI		1	605
1	22	male	16	right	1	Pseudoword	DANNERSI		1	974
1	22	male	16	right	1	Pseudoword	SGRARCARE		1	973
1	22	male	16	right	1	Pseudoword	BANE		1	823
1	22	male	16	right	1	Pseudoword	DENGIALZIA		1	707
1	22	male	16	right	1	Pseudoword	LARMA		1	699
1	22	male	16	right	1	Pseudoword	TESULA		1	690
1	22	male	16	right	1	Pseudoword	MIPOCECCHI		1	700
1	22	male	16	right	1	Pseudoword	GROPPARE		1	560
1	22	male	16	right	1	Word	SETA	silk	1	571
1	22	male	16	right	1	Pseudoword	SEVORCAVIANO		1	813
1	22	male	16	right	1	Word	CACTUS	cactus	1	644
1	22	male	16	right	1	Word	CERCHIO	circle	1	583
1	22	male	16	right	1	Word	UNITÀ	unit	1	606
1	22	male	16	right	1	Pseudoword	ADOCI		1	595
1	22	male	16	right	1	Word	VISTA	vision	1	1070
1	22	male	16	right	1	Word	MENSOLA	mantel	1	588
1	22	male	16	right	1	Pseudoword	MOCCHE		1	700
1	22	male	16	right	1	Word	EDIFICIO	building	1	571
1	22	male	16	right	1	Pseudoword	FOTI		0	614
1	22	male	16	right	1	Word	GRAVE	severe	1	647
1	22	male	16	right	1	Pseudoword	NILLO		1	757
1	22	male	16	right	1	Pseudoword	GRAPRAO		1	655
1	22	male	16	right	1	Pseudoword	DIGNARDA		1	913
1	22	male	16	right	1	Pseudoword	BUEMNALA		1	700
1	22	male	16	right	1	Word	FRATELLO	brother	1	832
1	22	male	16	right	1	Word	SOMMESSO	subdued	1	811
1	22	male	16	right	1	Word	LIBRERIA	bookcase	1	1287
1	22	male	16	right	1	Word	PRIVACY	privacy	1	588
1	22	male	16	right	1	Pseudoword	LALLIMEA		1	628
1	22	male	16	right	1	Word	DEBOLE	feeble	1	652
1	22	male	16	right	1	Word	RAPIDO	swift	1	721
1	22	male	16	right	1	Pseudoword	VONE		1	609
1	22	male	16	right	1	Word	NERO	black	1	618
1	22	male	16	right	1	Pseudoword	LOGGE		1	693
1	22	male	16	right	1	Word	IDEA	idea	1	521
1	22	male	16	right	1	Word	CHEROSENE	kerosene	1	892
1	22	male	16	right	1	Word	CALZA	sock	1	651
1	22	male	16	right	1	Pseudoword	CANSUDI		1	739
1	22	male	16	right	1	Word	IMPIEGO	employment	1	528
1	22	male	16	right	1	Word	BOLLITORE	kettle	1	574
1	22	male	16	right	1	Pseudoword	TITMO		1	780
1	22	male	16	right	1	Pseudoword	RENTIMATA		1	853
1	22	male	16	right	1	Word	APPRENDERE	learn	1	590
1	22	male	16	right	1	Pseudoword	PITTEFFIO		1	905
1	22	male	16	right	1	Word	TETRO	dreary	1	937
1	22	male	16	right	1	Pseudoword	RABRAGENDO		1	700
1	22	male	16	right	1	Word	PUNGENTE	pungent	1	651
1	22	male	16	right	1	Word	LADRO	thief	1	518
1	22	male	16	right	1	Word	ODIO	hate	1	577
1	22	male	16	right	1	Word	AFFAMATO	hungry	1	503
1	22	male	16	right	1	Word	CELLULA	cell	1	631
1	22	male	16	right	1	Pseudoword	ISPLINTETELE		1	710
1	22	male	16	right	1	Word	LIBRO	book	1	615
1	22	male	16	right	1	Pseudoword	DEINI		1	1248
1	22	male	16	right	1	Word	BOCCA	mouth	1	615
1	22	male	16	right	1	Word	MISTICO	mystic	1	718
1	22	male	16	right	1	Word	BARCA	sailboat	1	525
1	22	male	16	right	1	Pseudoword	DANTANDIMO		1	1123
1	22	male	16	right	1	Word	FRIGIDO	frigid	1	606
